RegNo,HerdCode,CalvePeriod,CalveDate,SingleDouble,Sex1,Weight1,CalveCondition1,Sex2,Weight2,CalveCondition2,SpermNo,CalveState,registerdatejalali
3.64099E+14,,2,1391/08/04,1,1,999,1,999,999,999,0,1,
3.64099E+14,,3,1392/11/28,1,1,999,1,999,999,999,0,1,
3.64099E+14,,4,1394/04/02,1,1,999,1,999,999,999,0,1,
3.64099E+14,,5,1395/06/18,1,1,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1390/06/19,1,2,999,4,999,999,999,0,999,
3.64099E+14,,2,1391/05/22,1,2,38,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1390/11/14,1,2,40,1,999,999,999,2.50004E+14,1,
3.64099E+14,,1,1390/11/25,1,2,999,1,999,999,999,2.50004E+14,1,
3.64099E+14,,2,1391/11/01,1,999,999,999,999,999,999,0,999,
3.64099E+14,,1,1390/09/03,1,1,999,1,999,999,999,0,1,
3.64099E+14,,2,1391/12/25,1,1,999,1,999,999,999,0,1,
3.64099E+14,,3,1392/11/29,1,1,999,1,999,999,999,0,1,
3.64099E+14,,4,1394/01/12,1,2,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1390/09/11,1,1,35,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1391/09/16,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1390/09/10,1,2,39,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1391/09/20,1,1,999,1,999,999,999,0,1,
3.64099E+14,,3,1393/08/02,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1390/12/29,1,2,45,999,999,999,999,2.50004E+14,1,
3.64099E+14,,2,1391/12/14,1,1,999,1,999,999,999,0,1,
3.64099E+14,,3,1393/04/21,1,1,999,1,999,999,999,0,1,
3.64099E+14,,4,1394/07/18,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1390/12/07,1,2,40,999,999,999,999,8.4E+14,1,
3.64099E+14,,2,1391/11/07,1,1,999,1,999,999,999,0,1,
3.64099E+14,,3,1392/10/03,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1390/11/16,1,2,40,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1392/02/15,1,2,40,1,999,999,999,1.24E+14,1,
3.64099E+14,,3,1393/08/23,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1391/10/09,1,2,999,1,999,999,999,2.50002E+14,1,
3.64099E+14,,2,1392/12/26,1,2,41,999,999,999,999,3.64099E+14,1,
3.64099E+14,,3,1394/01/07,1,999,999,4,999,999,999,0,999,
3.64099E+14,,1,1391/05/17,1,2,40,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1392/09/25,1,2,42,999,999,999,999,3.64099E+14,1,
3.64099E+14,,3,1393/11/05,2,1,999,1,1,999,1,0,999,
3.64099E+14,,1,1391/03/10,1,1,999,1,999,999,999,0,1,
3.64099E+14,,2,1392/06/12,1,2,43,999,999,999,999,3.64099E+14,1,
3.64099E+14,,3,1393/08/12,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,4,1395/07/29,999,999,999,4,999,999,999,3.64099E+14,999,
3.64099E+14,,1,1391/08/07,1,2,40,999,999,999,999,8.4E+14,1,
3.64099E+14,,2,1392/08/28,1,2,999,1,999,999,999,3.80016E+14,1,
3.64099E+14,,3,1393/12/28,1,2,42,999,999,999,999,8.4E+14,1,
3.64099E+14,,4,1394/12/25,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,5,1396/04/29,1,2,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,6,1397/07/01,1,1,999,1,999,999,999,3.64099E+14,1,1397/07/13
3.64099E+14,,1,1391/05/05,1,2,40,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1392/09/24,1,1,999,1,999,999,999,0,1,
3.64099E+14,,3,1393/11/05,1,1,999,1,999,999,999,0,999,
3.64099E+14,,1,1391/02/25,1,1,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1392/06/01,2,1,999,1,2,999,1,0,1,
3.64099E+14,,3,1393/10/15,1,2,999,1,999,999,999,8.4E+14,999,
3.64099E+14,,1,1391/09/17,1,2,34,999,999,999,999,8.4E+14,1,
3.64099E+14,,1,1391/04/15,1,2,39,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1392/05/03,1,1,999,1,999,999,999,0,1,
3.64099E+14,,3,1393/10/19,1,2,999,1,999,999,999,8.4E+14,999,
3.64099E+14,,4,1394/11/15,2,1,999,1,4,999,1,0,1,
3.64099E+14,,1,1391/05/27,1,2,35,1,999,999,999,3.64099E+14,1,
3.64099E+14,,2,1392/04/14,2,1,999,1,2,999,1,8.4E+14,1,
3.64099E+14,,3,1393/07/26,1,2,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1391/11/12,1,2,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,2,1393/03/18,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1391/07/07,1,2,36,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1392/06/14,1,2,39,999,999,999,999,8.4E+14,1,
3.64099E+14,,3,1393/11/14,2,1,999,1,2,999,1,0,1,
3.64099E+14,,1,1391/10/26,1,1,999,1,999,999,999,0,1,
3.64099E+14,,2,1393/04/30,1,2,42,999,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1391/09/11,1,1,999,4,999,999,999,0,999,
3.64099E+14,,1,1390/11/07,1,2,39,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1392/01/27,1,2,40,1,999,999,999,1.24E+14,1,
3.64099E+14,,3,1393/07/29,1,1,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,4,1394/09/02,1,1,999,1,999,999,999,0,1,
3.64099E+14,,5,1396/02/12,1,1,999,1,999,999,999,3.64099E+14,1,1396/05/02
3.64099E+14,,1,1391/09/15,1,1,999,1,999,999,999,0,1,
3.64099E+14,,2,1393/03/16,1,2,36,999,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1391/10/10,1,2,40,999,999,999,999,2.50002E+14,1,
3.64099E+14,,1,1391/11/07,1,2,999,1,999,999,999,8.40003E+14,1,
3.64099E+14,,1,1391/10/14,1,1,999,1,999,999,999,0,1,
3.64099E+14,,2,1393/01/08,1,2,39,999,999,999,999,3.80016E+14,1,
3.64099E+14,,3,1394/03/24,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1391/11/02,1,2,41,999,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1391/11/20,1,1,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,2,1393/02/11,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1391/11/30,1,1,999,1,999,999,999,0,1,
3.64099E+14,,2,1393/07/21,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1391/12/14,1,2,40,1,999,999,999,1.24E+14,1,
3.64099E+14,,1,1392/03/16,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1392/03/19,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1392/05/11,1,1,999,1,999,999,999,0,1,
3.64099E+14,,2,1393/04/11,1,2,999,1,999,999,999,0,1,
3.64099E+14,,3,1394/06/16,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1392/11/24,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1392/11/09,1,2,41,999,999,999,999,8.4E+14,1,
3.64099E+14,,1,1392/11/18,1,2,38,999,999,999,999,8.4E+14,1,
3.64099E+14,,2,1393/10/26,1,1,999,1,999,999,999,0,999,
3.64099E+14,,3,1395/01/12,1,1,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1392/11/26,1,1,999,1,999,999,999,0,1,
3.64099E+14,,2,1394/02/22,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1392/11/11,1,2,38,999,999,999,999,8.4E+14,1,
3.64099E+14,,1,1392/11/23,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1392/11/01,1,999,999,4,999,999,999,0,999,
3.64099E+14,,2,1393/12/01,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1393/01/01,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1393/04/05,1,1,999,1,999,999,999,0,1,
3.64099E+14,,2,1394/03/08,1,2,999,4,999,999,999,0,999,
3.64099E+14,,3,1395/04/20,1,1,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,4,1396/06/10,1,2,43,999,999,999,999,8.4E+14,1,
3.64099E+14,,5,1397/07/21,1,1,999,1,999,999,999,3.64099E+14,1,1397/08/20
3.64099E+14,,1,1393/04/19,1,1,999,1,999,999,999,0,1,
3.64099E+14,,2,1394/05/03,1,1,999,1,999,999,999,0,1,
3.64099E+14,,3,1395/09/23,2,2,32,999,999,999,999,3.64099E+14,1,1395/10/17
3.64099E+14,,4,1397/05/15,1,2,40,999,999,999,999,3.64099E+14,1,1395/10/17
3.64099E+14,,1,1393/06/06,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1393/08/23,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1396/03/14,1,1,999,1,999,999,999,3.64099E+14,1,1396/05/05
3.64099E+14,,1,1393/05/08,1,1,999,1,999,999,999,0,1,
3.64099E+14,,2,1394/08/06,1,2,39,999,999,999,999,3.64099E+14,1,
3.64099E+14,,3,1396/04/05,1,2,39,999,999,999,999,8.4E+14,1,
3.64099E+14,,4,1397/08/19,1,1,999,1,999,999,999,3.64099E+14,1,1397/09/04
3.64099E+14,,1,1393/07/02,1,2,39,999,999,999,999,3.64099E+14,1,
3.64099E+14,,2,1395/01/12,1,1,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1394/01/02,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1393/09/20,1,1,999,1,999,999,999,0,1,
3.64099E+14,,2,1394/10/27,1,2,40,999,999,999,999,3.64099E+14,1,
3.64099E+14,,3,1396/01/14,1,1,999,1,999,999,999,8.40003E+14,1,1396/05/02
3.64099E+14,,4,1396/12/29,1,2,40,999,999,999,999,8.40003E+14,1,1396/05/02
3.64099E+14,,1,1393/12/17,1,2,43,999,999,999,999,8.4E+14,1,
3.64099E+14,,1,1393/08/25,1,1,999,1,999,999,999,0,1,
3.64099E+14,,2,1394/08/20,1,2,40,999,999,999,999,3.64099E+14,1,
3.64099E+14,,3,1396/02/12,1,1,999,1,999,999,999,3.64099E+14,1,1396/05/02
3.64099E+14,,1,1393/08/16,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1393/08/14,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1394/08/17,1,1,999,1,999,999,999,0,1,
3.64099E+14,,3,1396/02/08,1,2,40,999,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1393/09/16,1,1,999,1,999,999,999,0,1,
3.64099E+14,,2,1394/10/15,1,1,999,1,999,999,999,0,1,
3.64099E+14,,3,1396/04/24,1,2,44,999,999,999,999,8.4E+14,1,1396/05/05
3.64099E+14,,1,1393/11/16,1,1,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1395/07/03,1,2,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,3,1396/09/11,1,1,999,1,999,999,999,3.64099E+14,1,1396/10/24
3.64099E+14,,1,1393/10/15,1,1,999,1,999,999,999,0,999,
3.64099E+14,,1,1393/10/17,1,2,999,1,999,999,999,8.4E+14,999,
3.64099E+14,,1,1394/01/18,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1395/03/28,1,1,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,3,1396/02/25,1,2,43,999,999,999,999,3.64099E+14,1,1396/03/10
3.64099E+14,,1,1393/12/23,1,2,40,999,999,999,999,3.64099E+14,1,
3.64099E+14,,2,1395/07/10,1,2,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1393/10/17,1,1,999,1,999,999,999,0,999,
3.64099E+14,,2,1395/01/06,1,2,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1393/12/12,1,2,42,999,999,999,999,8.4E+14,1,
3.64099E+14,,2,1394/11/26,1,2,39,999,999,999,999,8.4E+14,1,
3.64099E+14,,3,1396/01/10,1,2,999,1,999,999,999,8.40003E+14,1,1396/05/02
3.64099E+14,,1,1393/11/26,1,2,40,999,999,999,999,8.4E+14,1,
3.64099E+14,,2,1395/02/20,1,2,38,999,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1393/12/20,1,2,41,999,999,999,999,8.4E+14,1,
3.64099E+14,,1,1394/07/19,1,2,40,999,999,999,999,3.64099E+14,1,
3.64099E+14,,2,1395/11/08,1,1,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,3,1396/11/21,1,2,41,999,999,999,999,8.40003E+14,1,1396/12/07
3.64099E+14,,1,1394/12/09,1,2,38,999,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1394/02/14,1,1,999,1,999,999,999,0,1,
3.64099E+14,,2,1396/01/16,1,1,999,1,999,999,999,8.40003E+14,1,1396/05/02
3.64099E+14,,1,1394/02/26,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1395/08/14,1,2,42,999,999,999,999,3.64099E+14,1,
3.64099E+14,,3,1396/12/29,1,1,999,1,999,999,999,3.64099E+14,1,1397/01/04
3.64099E+14,,1,1395/01/10,1,1,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1394/07/29,1,2,44,999,999,999,999,8.4E+14,1,
3.64099E+14,,2,1395/07/13,1,1,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1394/10/28,1,2,999,1,999,999,999,0,1,
3.64099E+14,,2,1396/10/13,1,2,45,999,999,999,999,3.64099E+14,1,1396/11/24
3.64099E+14,,1,1394/08/18,1,2,42,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1394/09/08,1,2,45,999,999,999,999,8.4E+14,1,
3.64099E+14,,1,1394/09/21,1,2,44,999,999,999,999,8.4E+14,1,
3.64099E+14,,1,1394/10/15,1,1,999,1,999,999,999,0,1,
3.64099E+14,,1,1394/11/26,1,2,40,999,999,999,999,8.4E+14,1,
3.64099E+14,,1,1394/10/22,1,2,40,999,999,999,999,8.4E+14,1,
3.64099E+14,,2,1395/11/12,1,2,999,1,999,999,999,3.64099E+14,1,1395/12/18
3.64099E+14,,3,1397/07/26,1,1,999,1,999,999,999,3.64099E+14,1,1395/12/18
3.64099E+14,,1,1394/12/23,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1395/11/29,1,2,999,1,999,999,999,8.40003E+14,1,
3.64099E+14,,3,1397/04/02,1,1,999,1,999,999,999,3.64099E+14,1,1397/04/11
3.64099E+14,,1,1394/10/12,1,2,41,999,999,999,999,8.4E+14,1,
3.64099E+14,,2,1396/01/25,1,1,999,1,999,999,999,8.40003E+14,1,1396/05/02
3.64099E+14,,3,1397/05/25,1,2,45,999,999,999,999,3.64099E+14,1,1396/05/02
3.64099E+14,,1,1394/11/24,1,2,45,999,999,999,999,8.4E+14,1,
3.64099E+14,,1,1394/11/15,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1395/01/01,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1395/04/28,1,1,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1395/01/29,1,1,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1395/01/02,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1395/08/15,1,1,999,1,999,999,999,3.64099E+14,1,1395/09/12
3.64099E+14,,1,1394/12/06,1,2,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1395/02/06,1,2,42,1,999,999,999,8.4E+14,1,
3.64099E+14,,2,1396/01/24,1,2,40,999,999,999,999,8.40003E+14,1,
3.64099E+14,,1,1394/12/25,1,2,40,999,999,999,999,8.4E+14,1,
3.64099E+14,,1,1395/04/02,1,2,41,999,999,999,999,8.4E+14,1,
3.64099E+14,,2,1396/04/11,1,2,40,999,999,999,999,3.64099E+14,1,1396/05/05
3.64099E+14,,1,1395/03/27,1,1,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,2,1396/12/05,1,1,999,1,999,999,999,3.64099E+14,1,1397/01/04
3.64099E+14,,1,1395/02/29,1,1,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1395/05/29,1,1,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1395/08/17,1,1,999,1,999,999,999,3.64099E+14,1,1395/09/12
3.64099E+14,,2,1397/04/21,1,2,40,999,999,999,999,8.40003E+14,1,1395/09/12
3.64099E+14,,1,1395/05/17,1,2,38,999,999,999,999,8.40003E+14,1,
3.64099E+14,,1,1395/08/04,1,2,40,999,999,999,999,3.64099E+14,1,
3.64099E+14,,2,1396/11/29,1,2,999,1,999,999,999,3.64099E+14,1,1396/12/07
3.64099E+14,,1,1395/09/02,1,2,41,999,999,999,999,8.4E+14,1,1395/10/17
3.64099E+14,,1,1395/09/08,1,2,43,999,999,999,999,3.64099E+14,1,
3.64099E+14,,2,1397/04/08,1,2,41,999,999,999,999,8.40003E+14,1,1397/04/11
3.64099E+14,,1,1395/11/19,1,1,999,1,999,999,999,3.64099E+14,1,1395/12/18
3.64099E+14,,1,1395/08/25,1,1,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,2,1396/09/24,1,2,999,1,999,999,999,3.64099E+14,1,1396/10/24
3.64099E+14,,1,1395/09/19,1,2,39,999,999,999,999,8.4E+14,1,1395/10/17
3.64099E+14,,1,1395/10/19,1,2,42,999,999,999,999,8.4E+14,1,1395/11/12
3.64099E+14,,1,1395/12/20,1,2,999,1,999,999,999,8.40003E+14,1,
3.64099E+14,,2,1397/03/13,1,2,40,999,999,999,999,8.40003E+14,1,1397/04/11
3.64099E+14,,1,1395/12/26,1,2,999,1,999,999,999,8.40003E+14,1,
3.64099E+14,,2,1396/12/04,1,1,999,1,999,999,999,3.64099E+14,1,1397/01/04
3.64099E+14,,1,1396/08/05,1,2,38,999,999,999,999,3.64099E+14,1,1396/09/07
3.64099E+14,,2,1397/07/23,1,2,39,999,999,999,999,8.40003E+14,1,
3.64099E+14,,1,1395/11/28,1,2,999,1,999,999,999,8.40003E+14,1,
3.64099E+14,,2,1397/02/31,1,1,999,1,999,999,999,3.64094E+14,1,1397/03/06
3.64099E+14,,1,1396/02/01,1,1,999,1,999,999,999,3.64099E+14,1,1396/05/02
3.64099E+14,,1,1395/12/07,1,2,43,999,999,999,999,8.40003E+14,1,1396/06/05
3.64099E+14,,1,1394/03/30,1,2,42,999,999,999,999,3.64099E+14,1,
3.64099E+14,,2,1395/11/01,1,1,999,1,999,999,999,3.64099E+14,1,1396/05/05
3.64099E+14,,1,1396/01/09,1,2,999,1,999,999,999,8.40003E+14,1,1396/05/02
3.64099E+14,,2,1397/03/04,1,2,43,999,999,999,999,8.40003E+14,1,1396/05/02
3.64099E+14,,1,1396/03/02,1,2,999,1,999,999,999,8.40003E+14,1,1396/05/02
3.64099E+14,,1,1396/06/24,1,2,41,999,999,999,999,8.4E+14,1,1396/07/10
3.64099E+14,,2,1397/09/06,1,2,43,999,999,999,999,3.64099E+14,1,
3.64099E+14,,1,1396/03/31,1,2,45,999,999,999,999,8.40003E+14,1,1396/05/05
3.64099E+14,,2,1397/04/02,1,1,999,1,999,999,999,8.40003E+14,1,1396/05/05
3.64099E+14,,1,1396/04/27,1,1,999,1,999,999,999,3.64099E+14,1,
3.64099E+14,,2,1397/08/21,1,1,999,1,999,999,999,3.64099E+14,1,1397/09/04
3.64099E+14,,1,1396/06/10,1,2,999,1,999,999,999,3.64099E+14,1,1396/07/10
3.64099E+14,,1,1396/10/15,1,2,999,1,999,999,999,8.40003E+14,1,1396/11/24
3.64099E+14,,1,1396/07/15,1,2,40,999,999,999,999,8.4E+14,1,
3.64099E+14,,2,1397/07/06,1,2,40,999,999,999,999,8.40003E+14,1,
3.64099E+14,,1,1396/11/04,1,2,999,1,999,999,999,3.64099E+14,1,1396/12/07
3.64099E+14,,1,1396/09/15,1,2,40,1,999,999,999,8.40003E+14,1,1396/10/24
3.64099E+14,,1,1396/10/01,1,2,40,999,999,999,999,8.4E+14,1,1396/10/24
3.64099E+14,,1,1396/12/05,1,2,41,999,999,999,999,8.40003E+14,1,1397/01/04
3.64099E+14,,1,1396/11/26,1,2,999,1,999,999,999,3.64099E+14,1,1396/12/07
3.64099E+14,,1,1396/11/20,1,2,40,999,999,999,999,8.40003E+14,1,
3.64099E+14,,1,1396/10/18,1,1,999,1,999,999,999,8.40003E+14,1,1396/11/24
3.64099E+14,,1,1396/11/06,1,1,999,1,999,999,999,3.64099E+14,1,1396/12/07
3.64099E+14,,1,1396/12/28,1,2,999,1,999,999,999,8.40003E+14,1,1397/01/04
3.64099E+14,,1,1396/11/19,1,2,999,1,999,999,999,3.64099E+14,1,1396/12/07
3.64099E+14,,1,1396/11/25,1,2,999,1,999,999,999,3.64099E+14,1,1396/12/07
3.64099E+14,,1,1397/03/27,1,1,999,1,999,999,999,3.64099E+14,1,1397/04/11
3.64099E+14,,1,1397/03/08,1,2,43,999,999,999,999,8.40003E+14,1,1397/04/11
3.64099E+14,,1,1397/03/07,1,2,40,999,999,999,999,8.40003E+14,1,1397/04/11
3.64099E+14,,1,1397/09/18,1,2,40,999,999,999,999,3.64099E+14,1,
3.64099E+14,,2,1399/12/09,1,1,999,999,999,999,999,8.40003E+14,1,1400/01/30
3.64099E+14,,1,1397/04/24,1,1,999,1,999,999,999,8.40003E+14,1,
3.64099E+14,,1,1397/04/16,1,1,999,1,999,999,999,8.4E+14,1,
3.64099E+14,,1,1397/09/27,1,1,999,1,999,999,999,3.64099E+14,1,1397/10/19
3.64099E+14,,1,1397/09/28,1,2,999,1,999,999,999,8.40003E+14,1,1397/10/19
3.64099E+14,,2,1398/12/27,1,2,999,999,999,999,999,8.40003E+14,1,1399/01/09
3.64099E+14,,3,1400/03/17,1,1,999,999,999,999,999,8.40003E+14,1,1400/04/07
3.64099E+14,,4,1401/03/01,1,1,999,999,999,999,999,8.40003E+14,1,1401/03/21
3.64099E+14,,5,1402/03/26,1,2,42,1,999,999,999,8.40003E+14,1,1402/04/15
3.64099E+14,,1,1397/05/30,1,2,40,999,999,999,999,8.40003E+14,1,
3.64099E+14,,1,1397/07/01,1,2,42,999,999,999,999,8.40003E+14,1,1397/07/13
3.64099E+14,,1,1397/09/17,1,2,42,1,999,999,999,3.64099E+14,1,
3.64099E+14,,2,1398/01/18,999,999,999,999,999,999,999,0,999,1398/10/09
3.64099E+14,,1,1397/09/15,1,2,40,1,999,999,999,8.40003E+14,1,
3.64099E+14,,2,1398/10/22,1,1,999,999,999,999,999,8.40003E+14,1,1399/01/19
3.64099E+14,,3,1399/10/05,1,1,999,999,999,999,999,8.40003E+14,1,1399/10/07
3.64099E+14,,4,1401/03/20,1,2,999,999,999,999,999,8.40003E+14,1,1401/04/04
3.64099E+14,,1,1397/10/29,1,2,42,999,999,999,999,8.40003E+14,1,
3.64099E+14,,1,1397/09/11,1,1,999,1,999,999,999,3.64099E+14,1,1397/10/19
3.64099E+14,,1,1397/10/24,1,1,999,1,999,999,999,3.64099E+14,1,1398/01/22
3.64099E+14,,2,1399/06/05,1,1,999,1,999,999,999,8.40003E+14,1,1399/07/05
3.64099E+14,,3,1400/09/23,1,2,999,999,999,999,999,8.40003E+14,1,1400/10/05
3.64099E+14,,1,1397/10/19,1,1,999,1,999,999,999,3.64099E+14,1,1398/01/22
3.64099E+14,,2,1398/12/09,999,1,999,999,999,999,999,8.40003E+14,999,1399/02/08
3.64099E+14,,3,1400/12/29,1,2,999,999,999,999,999,8.40003E+14,1,1401/01/12
3.64099E+14,,1,1398/01/17,1,2,999,1,999,999,999,8.40003E+14,1,1398/02/13
3.64099E+14,,2,1399/07/20,1,1,999,999,999,999,999,8.40003E+14,1,1399/10/07
3.64099E+14,,1,1397/11/13,1,2,40,1,999,999,999,8.40003E+14,1,
3.64099E+14,,2,1399/04/02,1,2,999,1,999,999,999,8.40003E+14,1,1399/04/10
3.64099E+14,,3,1400/03/27,1,2,39,999,999,999,999,8.40003E+14,1,
3.64099E+14,,4,1401/05/13,1,1,999,999,999,999,999,8.40003E+14,1,1401/06/14
3.64099E+14,,5,1402/05/26,1,1,999,1,999,999,999,8.40003E+14,1,1402/06/17
3.64099E+14,,1,1398/02/31,1,1,999,1,999,999,999,8.40003E+14,1,1398/03/04
3.64099E+14,,1,1398/02/31,1,2,40,999,999,999,999,8.40003E+14,1,
3.64099E+14,,2,1399/03/02,1,1,999,1,999,999,999,8.40003E+14,1,1399/03/08
3.64099E+14,,3,1400/03/27,1,1,999,999,999,999,999,8.40003E+14,1,1400/04/07
3.64099E+14,,4,1401/01/04,1,2,999,999,999,999,999,8.4E+14,1,1401/01/12
3.64099E+14,,5,1402/03/06,1,2,42,1,999,999,999,8.40003E+14,1,1402/04/15
3.64099E+14,,6,1403/03/31,2,3,999,1,4,999,999,8.40003E+14,1,1403/06/28
3.64099E+14,,1,1397/11/18,1,2,39,1,999,999,999,8.40003E+14,1,
3.64099E+14,,2,1399/05/19,2,1,999,1,2,999,4,8.40003E+14,999,1399/06/10
3.64099E+14,,1,1397/12/29,1,2,40,999,999,999,999,8.40003E+14,1,
3.64099E+14,,2,1400/03/30,1,1,999,999,999,999,999,8.40003E+14,1,1400/04/07
3.64099E+14,,3,1401/03/17,2,1,999,999,999,999,999,8.40003E+14,1,1401/04/04
3.64099E+14,,4,1402/08/22,1,1,999,1,999,999,999,8.40003E+14,1,1402/10/16
3.64099E+14,,1,1397/12/24,1,2,999,1,999,999,999,8.40003E+14,1,1398/01/22
3.64099E+14,,2,1399/02/05,1,2,999,1,999,999,999,8.40003E+14,1,1399/03/08
3.64099E+14,,3,1400/10/05,1,1,999,999,999,999,999,8.40003E+14,1,1400/11/07
3.64099E+14,,4,1402/03/11,1,2,42,1,999,999,999,8.40003E+14,1,1402/04/15
3.64099E+14,,1,1398/03/13,1,2,41,999,999,999,999,3.64099E+14,1,
3.64099E+14,,2,1400/01/13,1,1,999,999,999,999,999,8.40003E+14,1,1400/01/30
3.64099E+14,,3,1401/02/23,1,2,999,999,999,999,999,8.40003E+14,1,1401/03/21
3.64099E+14,,1,1397/11/25,1,2,43,1,999,999,999,8.40003E+14,1,
3.64099E+14,,2,1398/10/30,1,2,999,999,999,999,999,8.40003E+14,1,1399/01/19
3.64099E+14,,3,1399/09/28,1,2,999,999,999,999,999,8.40003E+14,1,1399/10/07
3.64099E+14,,1,1397/11/19,1,2,45,1,999,999,999,8.40003E+14,1,
3.64099E+14,,2,1398/11/03,1,2,999,999,999,999,999,8.40003E+14,999,1399/01/04
3.64099E+14,,3,1400/05/15,1,2,999,999,999,999,999,8.40003E+14,1,1400/06/07
3.64099E+14,,4,1401/06/31,1,2,999,1,999,999,999,8.40003E+14,1,1401/07/16
3.64099E+14,,1,1398/02/30,1,2,999,1,999,999,999,8.40003E+14,1,1398/03/04
3.64099E+14,,2,1399/01/20,1,1,999,999,999,999,999,8.40003E+14,1,1399/02/06
3.64099E+14,,3,1400/07/10,1,2,999,999,999,999,999,8.40003E+14,1,1400/08/17
3.64099E+14,,4,1401/10/21,1,1,999,1,999,999,999,8.40003E+14,1,1402/01/12
3.64099E+14,,1,1397/12/20,1,2,40,1,999,999,999,8.40003E+14,1,
3.64099E+14,,2,1399/03/12,1,2,999,1,999,999,999,8.40003E+14,999,1399/04/10
3.64099E+14,,3,1400/06/23,1,1,999,999,999,999,999,8.40003E+14,1,1400/07/06
3.64099E+14,,4,1401/07/19,1,2,48,999,999,999,999,8.40003E+14,1,
