RegNo,HerdCode,CalvePeriod,RecordDate,SumMilk,FatPercent,ProPercent,SomaticCell
3.64009E+14,,2,1403/05/15,39.67,4.41,3.48,14
3.64009E+14,,2,1403/06/18,40.95,2.47,2.8,11
3.64009E+14,,2,1403/07/22,31.14,5,3.57,110
3.64009E+14,,2,1403/08/24,18.01,4.52,3.67,103
3.64009E+14,,1,1401/02/04,27,3.35,2.82,240
3.64009E+14,,1,1401/03/08,24.5,5,2.44,32
3.64009E+14,,1,1401/04/04,38.5,2.98,3.27,81
3.64009E+14,,1,1401/05/04,39,2.87,3.12,110
3.64009E+14,,1,1401/06/07,41.82,3.86,3.05,30
3.64009E+14,,1,1401/07/07,38.46,4.51,3.44,35
3.64009E+14,,1,1401/08/08,34.53,5.45,2.97,113
3.64009E+14,,1,1401/09/08,37.97,4.9,3.55,34
3.64009E+14,,1,1401/10/07,37.78,3.59,3.46,67
3.64009E+14,,1,1401/11/09,39.5,4.61,3.36,37
3.64009E+14,,1,1401/12/10,33.72,6.08,2.74,678
3.64009E+14,,1,1402/01/09,34.93,4.87,2.76,20
3.64009E+14,,1,1402/02/12,31.77,3.65,3.02,12
3.64009E+14,,1,1402/03/12,32.71,3.69,2.38,1112
3.64009E+14,,1,1402/04/11,34.06,4.72,2.92,22
3.64009E+14,,1,1402/05/13,31.26,4.42,3,11
3.64009E+14,,1,1402/06/15,29.41,3.81,2.75,161
3.64009E+14,,1,1402/07/11,25.22,5,3.98,596
3.64009E+14,,2,1402/10/11,46.85,3.3,2.94,10
3.64009E+14,,2,1402/11/15,57.68,3.47,2.78,0
3.64009E+14,,2,1402/12/16,53.79,4.68,3.12,31
3.64009E+14,,2,1403/02/07,51.08,5,3.08,3047
3.64009E+14,,2,1403/03/11,51.37,0,0,0
3.64009E+14,,2,1403/04/11,34.72,3,3.07,0
3.64009E+14,,2,1403/05/15,39.21,4.3,3.27,341
3.64009E+14,,2,1403/06/18,40.64,4.54,3.81,14
3.64009E+14,,2,1403/07/22,35.88,5,3.58,3442
3.64009E+14,,2,1403/08/24,34.68,5,3.36,49
3.64009E+14,,1,1401/02/04,36,3.61,2.6,36
3.64009E+14,,1,1401/03/08,36,3.05,2.29,32
3.64009E+14,,1,1401/04/04,37.5,3.36,3.27,68
3.64009E+14,,1,1401/05/04,34.5,2.46,2.76,35
3.64009E+14,,1,1401/06/07,43.96,3.5,3.78,103
3.64009E+14,,1,1401/07/07,33.03,5.74,3.43,401
3.64009E+14,,1,1401/08/08,31.33,6.55,4.22,128
3.64009E+14,,1,1401/09/08,29.99,4.86,3.29,119
3.64009E+14,,1,1401/10/07,30.74,5.65,3.75,67
3.64009E+14,,1,1401/11/09,30.6,5.63,3.51,57
3.64009E+14,,1,1401/12/10,29.55,5.98,3.03,39
3.64009E+14,,2,1402/03/12,43.29,4.88,2.71,1202
3.64009E+14,,2,1402/04/11,44.47,5.7,2.2,12
3.64009E+14,,2,1402/05/13,42.58,4.36,2.27,14
3.64009E+14,,2,1402/06/15,43.67,2.38,2.9,79
3.64009E+14,,2,1402/07/11,27.25,5,2.84,13
3.64009E+14,,2,1402/08/13,38.06,0,0,0
3.64009E+14,,2,1402/09/11,33.38,5,2.47,38
3.64009E+14,,2,1402/10/11,31.65,3.74,3.48,11
3.64009E+14,,2,1402/11/15,32.8,3.6,3.08,0
3.64009E+14,,2,1402/12/16,34.53,4.77,3.41,23
3.64009E+14,,2,1403/02/07,25.17,5,3.61,116
3.64009E+14,,3,1403/05/15,52.36,3.5,2.77,15
3.64009E+14,,3,1403/06/18,52.45,3.73,4.14,15
3.64009E+14,,3,1403/07/22,40.51,5,3.18,77
3.64009E+14,,3,1403/08/24,39.07,5,3.07,323
3.64009E+14,,1,1401/01/06,33.5,6.05,2.89,30
3.64009E+14,,1,1401/02/04,51.5,4.99,2.52,38
3.64009E+14,,1,1401/03/08,40,3.76,2.1,35
3.64009E+14,,1,1401/04/04,37,3.02,3.17,354
3.64009E+14,,1,1401/05/04,39,3.22,3.24,35
3.64009E+14,,1,1401/06/07,36.63,2.08,3.01,44
3.64009E+14,,1,1401/07/07,37.49,4.48,2.77,450
3.64009E+14,,1,1401/08/08,39.64,4.65,3.69,140
3.64009E+14,,1,1401/09/08,35.34,1.42,3.07,102
3.64009E+14,,1,1401/01/06,33,5.16,2.64,18
3.64009E+14,,1,1401/02/04,33,3.24,2.12,183
3.64009E+14,,1,1401/03/08,33,3.27,2.2,31
3.64009E+14,,1,1401/04/04,34.5,4.03,3.62,157
3.64009E+14,,1,1401/05/04,29,2.11,3.27,310
3.64009E+14,,1,1401/06/07,23.96,3.21,3.54,112
3.64009E+14,,1,1401/07/07,24.63,6.99,3.74,94
3.64009E+14,,1,1401/08/08,21.62,6.92,4.28,30
3.64009E+14,,1,1401/09/08,21.67,3.9,3.72,32
3.64009E+14,,1,1401/10/07,26.19,3.67,3.23,71
3.64009E+14,,1,1401/11/09,22.41,4.62,3.74,218
3.64009E+14,,1,1401/12/10,24.71,5.35,3.07,151
3.64009E+14,,1,1402/01/09,18.34,4.22,3.09,446
3.64009E+14,,1,1401/01/06,28,6.66,2.64,30
3.64009E+14,,1,1401/02/04,43,2.91,2.06,33
3.64009E+14,,1,1401/03/08,43.5,2.98,2.61,32
3.64009E+14,,1,1401/04/04,45,3.34,3.18,356
3.64009E+14,,1,1401/05/04,40,2.55,3.03,93
3.64009E+14,,1,1401/06/07,41.91,4,3.65,30
3.64009E+14,,1,1401/07/07,44.9,5.11,3.3,157
3.64009E+14,,1,1401/08/08,39.15,3.52,3.6,36
3.64009E+14,,1,1401/09/08,45.46,4.96,3.3,113
3.64009E+14,,1,1401/10/07,43.8,3.78,3.52,66
3.64009E+14,,1,1401/11/09,46.78,4.96,2.92,274
3.64009E+14,,1,1401/12/10,48.42,5.23,2.94,324
3.64009E+14,,1,1402/01/09,42.6,3.74,3.28,242
3.64009E+14,,1,1402/02/12,37.66,6.17,2.62,16
3.64009E+14,,1,1402/03/12,42.23,4.71,2.5,1332
3.64009E+14,,1,1402/04/11,47.15,3.25,2.37,15
3.64009E+14,,1,1402/05/13,43.95,4.8,2.81,13
3.64009E+14,,1,1402/06/15,42.72,2.9,3.21,166
3.64009E+14,,1,1402/07/11,38.08,4.42,3.38,15
3.64009E+14,,1,1402/08/13,43.64,0,0,0
3.64009E+14,,1,1402/09/11,32.6,4.02,3.31,141
3.64009E+14,,1,1402/10/11,40.74,4.42,3.45,11
3.64009E+14,,1,1402/11/15,27.77,2.68,3.8,0
3.64009E+14,,1,1402/12/16,25.99,5,3.5,38
3.64009E+14,,1,1401/03/08,36,3.98,1.96,31
3.64009E+14,,1,1401/04/04,38,2.56,2.98,190
3.64009E+14,,1,1401/05/04,36,2.83,2.98,151
3.64009E+14,,1,1401/06/07,39.78,2.86,2.99,30
3.64009E+14,,1,1401/07/07,42.23,6.72,3.41,446
3.64009E+14,,1,1401/08/08,40.34,4.52,3.65,446
3.64009E+14,,1,1401/09/08,39.31,3.82,3.63,140
3.64009E+14,,1,1401/10/07,40.52,3.93,3.42,66
3.64009E+14,,1,1401/11/09,43.34,4.41,3.34,49
3.64009E+14,,1,1401/12/10,42.28,4.21,2.69,26
3.64009E+14,,1,1402/01/09,38.74,5.55,3.46,32
3.64009E+14,,1,1402/02/12,30.66,5.59,2.75,12
3.64009E+14,,1,1402/03/12,34.67,4.42,2.37,826
3.64009E+14,,1,1402/04/11,38,3.88,2.77,96
3.64009E+14,,1,1402/05/13,36.76,4.33,2.45,12
3.64009E+14,,1,1402/06/15,33.19,2.73,2.86,650
3.64009E+14,,1,1402/07/11,27.62,5,3.21,13
3.64009E+14,,1,1402/08/13,26.85,0,0,0
3.64009E+14,,1,1402/09/11,28.89,4.58,3.28,64
3.64009E+14,,1,1402/10/11,24.09,4.51,3.45,11
3.64009E+14,,2,1402/12/16,23.71,3.94,3.03,23
3.64009E+14,,2,1403/02/07,52.71,4.6,3.05,49
3.64009E+14,,2,1403/03/11,51.06,0,0,0
3.64009E+14,,2,1403/04/11,49.54,4.04,3.11,0
3.64009E+14,,2,1403/05/15,49.03,3.63,3.14,16
3.64009E+14,,2,1403/06/18,44.89,2.43,3.5,12
3.64009E+14,,2,1403/07/22,36.91,2.88,2.99,227
3.64009E+14,,2,1403/08/24,39.34,3.28,3.43,148
3.64009E+14,,1,1401/05/04,27.5,2.37,3.01,95
3.64009E+14,,1,1401/06/07,41.97,3.51,3.51,199
3.64009E+14,,1,1401/07/07,38.62,3.62,2.79,110
3.64009E+14,,1,1401/08/08,35.94,4.85,3.02,196
3.64009E+14,,1,1401/09/08,36.49,4.22,3.27,125
3.64009E+14,,1,1401/10/07,41.38,5.11,3.86,66
3.64009E+14,,1,1401/11/09,47.99,4.6,2.67,65
3.64009E+14,,1,1401/12/10,51.59,4.05,2.41,19
3.64009E+14,,1,1402/01/09,38.47,6.32,3.04,1949
3.64009E+14,,2,1402/04/11,57.11,2.21,2.02,18
3.64009E+14,,2,1402/05/13,54.67,3.34,2.42,12
3.64009E+14,,2,1402/06/15,49.71,2.76,2.46,15
3.64009E+14,,1,1401/03/08,27.5,3.65,2.14,29
3.64009E+14,,1,1401/04/04,32,2.97,3.23,83
3.64009E+14,,1,1401/05/04,31.5,3.04,3.19,143
3.64009E+14,,1,1401/06/07,17.81,3.97,3.84,29
3.64009E+14,,1,1401/07/07,26.03,4.02,3.64,433
3.64009E+14,,1,1401/08/08,19.66,2.95,3.21,291
3.64009E+14,,1,1401/09/08,25.18,4.51,3.54,157
3.64009E+14,,1,1401/10/07,28.42,3.49,3.66,67
3.64009E+14,,1,1401/11/09,25.67,5.95,3.21,108
3.64009E+14,,1,1401/12/10,25.47,4.75,2.85,28
3.64009E+14,,1,1402/01/09,25.23,3.26,3.24,12613
3.64009E+14,,1,1402/02/12,22.08,5.46,2.74,13
3.64009E+14,,1,1402/03/12,23.65,5,2.35,1622
3.64009E+14,,1,1402/04/11,29.44,4,2.74,16
3.64009E+14,,1,1402/05/13,24.67,4.4,2.77,12
3.64009E+14,,1,1402/06/15,22.34,4.42,2.98,18
3.64009E+14,,1,1401/03/08,29.5,3.24,2.07,29
3.64009E+14,,1,1401/04/04,32,2.99,2.94,1629
3.64009E+14,,1,1401/05/04,34,2.41,3.06,840
3.64009E+14,,1,1401/06/07,39.75,3.74,3.46,56
3.64009E+14,,1,1401/07/07,33.94,4.72,3.16,401
3.64009E+14,,1,1401/08/08,30.67,4.72,3.29,456
3.64009E+14,,1,1401/09/08,19.18,4.62,3.65,29
3.64009E+14,,1,1401/10/07,30.74,5.81,3.92,84
3.64009E+14,,1,1401/03/08,33.5,5.62,2.32,32
3.64009E+14,,1,1401/04/04,36.5,3.33,3.11,108
3.64009E+14,,1,1401/05/04,37.5,3.63,2.96,103
3.64009E+14,,1,1401/06/07,39.47,3.09,3.32,102
3.64009E+14,,1,1401/07/07,40.05,5.73,3.61,196
3.64009E+14,,1,1401/08/08,37.27,5.75,3.78,35
3.64009E+14,,1,1401/09/08,38.36,3.58,3.4,183
3.64009E+14,,1,1401/10/07,37.99,4.89,3.88,65
3.64009E+14,,1,1401/11/09,38.41,5.68,3.38,53
3.64009E+14,,1,1401/12/10,37.9,4.25,3.15,26
3.64009E+14,,1,1402/01/09,33.1,3.37,3.43,21773
3.64009E+14,,2,1402/04/11,35.94,5.74,2.37,16
3.64009E+14,,2,1402/05/13,56,4.45,2.28,11
3.64009E+14,,2,1402/06/15,45.49,3.06,2.73,66
3.64009E+14,,2,1402/07/11,45.33,5,3.16,13
3.64009E+14,,2,1402/08/13,45.21,0,0,0
3.64009E+14,,2,1402/09/11,43.3,4.45,3.16,71
3.64009E+14,,2,1402/10/11,39.6,5,3.41,11
3.64009E+14,,2,1402/11/15,36.87,3.15,3.56,0
3.64009E+14,,2,1402/12/16,46.22,3.57,3.46,111
3.64009E+14,,2,1403/02/07,41.5,5,3.43,119
3.64009E+14,,2,1403/03/11,36.63,0,0,0
3.64009E+14,,2,1403/04/11,32.69,3.51,3.62,0
3.64009E+14,,2,1403/05/15,24.36,4.88,4.12,12
3.64009E+14,,1,1401/03/08,28,4.16,1.96,31
3.64009E+14,,1,1401/04/04,38.5,2.67,2.97,78
3.64009E+14,,1,1401/05/04,34,3.4,3.27,185
3.64009E+14,,1,1401/06/07,26.18,3.88,3.43,85
3.64009E+14,,1,1401/07/07,35.39,4.87,4.23,35
3.64009E+14,,1,1401/08/08,34.18,6.84,3.42,59
3.64009E+14,,1,1401/09/08,32.12,3.86,4.03,59
3.64009E+14,,1,1401/10/07,30.34,3.57,3.3,69
3.64009E+14,,1,1401/11/09,35.69,3.62,3.33,622
3.64009E+14,,1,1401/12/10,28.73,4.36,2.55,33
3.64009E+14,,1,1402/01/09,21.47,5.68,3.38,16
3.64009E+14,,1,1402/02/12,33.32,3.28,2.67,14
3.64009E+14,,1,1402/03/12,30.27,3.95,2.27,1023
3.64009E+14,,1,1402/04/11,26.05,4.29,2.05,15
3.64009E+14,,1,1402/05/13,23.41,3.52,2.83,11
3.64009E+14,,2,1402/09/11,42.77,2.74,2.64,39
3.64009E+14,,2,1402/10/11,33.51,2.52,2.82,16
3.64009E+14,,2,1402/11/15,44.65,3.49,2.75,0
3.64009E+14,,2,1402/12/16,41.87,3.42,3.68,26
3.64009E+14,,2,1403/02/07,33.64,3.69,2.86,80
3.64009E+14,,2,1403/03/11,37.08,0,0,0
3.64009E+14,,2,1403/04/11,42.95,4.52,2.64,0
3.64009E+14,,2,1403/05/15,35.01,2.37,2.73,12
3.64009E+14,,2,1403/06/18,31.64,2.45,4.02,11
3.64009E+14,,2,1403/07/22,22.35,4.28,2.95,286
3.64009E+14,,2,1403/08/24,24.83,4.04,4.02,366
3.64009E+14,,1,1401/05/04,33,3.99,3.08,41
3.64009E+14,,1,1401/06/07,32.58,3.17,3.28,89
3.64009E+14,,1,1401/07/07,36.29,4.74,3.24,36
3.64009E+14,,1,1401/08/08,31.76,6.33,2.92,388
3.64009E+14,,1,1401/09/08,30.78,5.67,3.62,60
3.64009E+14,,1,1401/10/07,33.21,4.94,3.71,68
3.64009E+14,,1,1401/11/09,33.03,3.97,3.66,332
3.64009E+14,,1,1401/12/10,32.43,5.43,2.93,807
3.64009E+14,,1,1402/01/09,33.74,4.88,4.06,95
3.64009E+14,,1,1402/02/12,28.2,4.44,2.78,314
3.64009E+14,,1,1402/03/12,36.35,5,2.83,1781
3.64009E+14,,1,1402/04/11,32.25,4.39,2.8,1325
3.64009E+14,,1,1402/05/13,31.69,5,2.01,15
3.64009E+14,,1,1402/06/15,33.95,3.51,3.63,16
3.64009E+14,,1,1402/07/11,28.21,4.12,3.48,202
3.64009E+14,,1,1402/08/13,27.34,0,0,0
3.64009E+14,,1,1402/09/11,26.19,4.42,3.45,352
3.64009E+14,,1,1402/10/11,31.53,4.26,3.64,12
3.64009E+14,,1,1402/11/15,29.8,4.96,3.33,0
3.64009E+14,,1,1402/12/16,25.35,4.87,3.62,21
3.64009E+14,,1,1401/05/04,28.5,5.38,3.73,84
3.64009E+14,,1,1401/06/07,40.5,3.62,2.89,37
3.64009E+14,,1,1401/07/07,35.69,5.46,3.02,33
3.64009E+14,,1,1401/08/08,35.59,3.99,3.04,110
3.64009E+14,,1,1401/09/08,36.04,3.88,3.58,93
3.64009E+14,,1,1401/10/07,40.09,4.34,3.16,67
3.64009E+14,,1,1401/11/09,42.51,4.05,3,57
3.64009E+14,,1,1401/12/10,38.21,4.91,2.44,60
3.64009E+14,,1,1402/01/09,33.7,4.6,2.67,95
3.64009E+14,,1,1402/02/12,35.5,3.88,2.57,17
3.64009E+14,,1,1402/03/12,38.29,4.2,2.36,633
3.64009E+14,,2,1402/05/13,41.4,3.94,2.61,12
3.64009E+14,,2,1402/06/15,49.4,3.65,3.34,149
3.64009E+14,,2,1402/07/11,44.26,3.77,2.47,18
3.64009E+14,,2,1402/08/13,48.13,0,0,0
3.64009E+14,,2,1402/09/11,44.23,4.99,3.18,30
3.64009E+14,,2,1402/10/11,39.86,4.69,3.18,12
3.64009E+14,,2,1402/11/15,39.66,3.2,3.24,0
3.64009E+14,,2,1402/12/16,40.17,5,3.06,86
3.64009E+14,,2,1403/02/07,40.79,4.05,3.25,50
3.64009E+14,,2,1403/03/11,38.01,0,0,0
3.64009E+14,,2,1403/04/11,33.69,4.17,3.51,0
3.64009E+14,,2,1403/05/15,26.75,3.52,3.95,11
3.64009E+14,,1,1401/05/04,31,4.86,3.69,35
3.64009E+14,,1,1401/06/07,35.59,3.47,3.03,33
3.64009E+14,,1,1401/07/07,32.23,5.12,3.23,38
3.64009E+14,,1,1401/08/08,29.29,5.86,3.44,85
3.64009E+14,,1,1401/09/08,27.83,6.02,3.2,218
3.64009E+14,,1,1401/10/07,34.34,3.77,3.39,66
3.64009E+14,,1,1401/11/09,34.87,4.8,3.27,33
3.64009E+14,,1,1401/12/10,30.56,4.43,2.8,28
3.64009E+14,,1,1402/01/09,30.05,3.3,2.83,5221
3.64009E+14,,1,1402/02/12,28.31,5.91,2.61,11
3.64009E+14,,1,1402/03/12,33.4,3.51,2.9,1276
3.64009E+14,,1,1402/04/11,29.6,0,0,0
3.64009E+14,,1,1402/05/13,31.29,5,2.94,11
3.64009E+14,,1,1402/06/15,24.7,2.5,2.95,17
3.64009E+14,,2,1402/09/11,46.78,3.28,2.82,21
3.64009E+14,,2,1402/10/11,56.19,3.48,2.86,12
3.64009E+14,,2,1402/11/15,34.82,3.47,2.88,0
3.64009E+14,,2,1402/12/16,44.91,3.58,3.05,20
3.64009E+14,,2,1403/02/07,45.78,4.78,3.15,65
3.64009E+14,,2,1403/03/11,41.55,0,0,0
3.64009E+14,,2,1403/04/11,46.5,3.69,3.31,0
3.64009E+14,,2,1403/05/15,33.91,4.98,3.31,14
3.64009E+14,,3,1403/08/24,36.03,3.74,3.73,198
3.64009E+14,,1,1401/07/07,31.01,4.35,2.92,151
3.64009E+14,,1,1401/08/08,35.34,6.99,3.05,34
3.64009E+14,,1,1401/09/08,35.96,4.45,4.14,35
3.64009E+14,,1,1401/10/07,39.85,3.56,2.92,66
3.64009E+14,,1,1401/11/09,38.98,4.57,3.19,58
3.64009E+14,,1,1401/12/10,35.99,5.69,2.27,310
3.64009E+14,,1,1402/01/09,35.61,4.36,3.64,331
3.64009E+14,,1,1402/02/12,38.87,3.55,2.63,19
3.64009E+14,,1,1402/03/12,36.94,3.65,2.6,1358
3.64009E+14,,2,1402/04/11,39.63,3.38,2.45,17
3.64009E+14,,2,1402/05/13,37.56,3.89,2.41,13
3.64009E+14,,2,1402/06/15,36.65,2.54,3.09,17
3.64009E+14,,2,1402/07/11,32.15,4.46,3.2,16
3.64009E+14,,2,1402/08/13,37.2,0,0,0
3.64009E+14,,2,1402/09/11,26.83,4,3.16,41
3.64009E+14,,2,1402/10/11,32.8,4.18,3.31,12
3.64009E+14,,2,1402/11/15,26.56,3.16,3.53,0
3.64009E+14,,2,1402/12/16,26.78,4.39,2.85,80
3.64009E+14,,3,1403/04/11,62.75,2,3,0
3.64009E+14,,3,1403/05/15,55.39,2.91,2.61,20
3.64009E+14,,3,1403/06/18,58.55,2.49,3.28,12
3.64009E+14,,3,1403/07/22,51.46,4.16,3.24,16
3.64009E+14,,3,1403/08/24,47.24,5,3.96,130
3.64009E+14,,1,1401/06/07,37.65,4.01,3.7,29
3.64009E+14,,1,1401/07/07,39.21,4.29,3.13,400
3.64009E+14,,1,1401/08/08,40.53,3.23,3.15,310
3.64009E+14,,1,1401/09/08,37.74,5.01,3.53,477
3.64009E+14,,1,1401/10/07,45.62,3.93,3.27,65
3.64009E+14,,1,1401/11/09,46.35,4.58,3.18,43
3.64009E+14,,1,1401/12/10,42.99,4.56,2.58,40
3.64009E+14,,1,1402/01/09,34.86,6.9,3.11,2734
3.64009E+14,,1,1402/02/12,42.92,3.03,2.82,13
3.64009E+14,,1,1402/03/12,39.16,5,2.67,1337
3.64009E+14,,1,1402/04/11,31.17,3.03,2.69,15
3.64009E+14,,2,1402/05/13,21.67,3.82,2.71,11
3.64009E+14,,2,1402/06/15,40.1,3.68,3.26,16
3.64009E+14,,2,1402/07/11,35.1,5,2.82,192
3.64009E+14,,2,1402/08/13,36.81,0,0,0
3.64009E+14,,2,1402/09/11,32.77,3.56,3.57,23
3.64009E+14,,2,1402/10/11,32.08,4.34,3.69,11
3.64009E+14,,2,1402/11/15,35.18,2.37,3.82,0
3.64009E+14,,2,1402/12/16,32.23,4.61,2.79,567
3.64009E+14,,2,1403/02/07,26.1,2.98,3.78,52
3.64009E+14,,2,1403/05/15,29.53,3.2,4.8,16
3.64009E+14,,3,1403/06/18,42.37,2.7,3.08,12
3.64009E+14,,3,1403/07/22,47.44,5,2.95,293
3.64009E+14,,3,1403/08/24,57.03,2,3.21,125
3.64009E+14,,0,1401/06/07,14.06,4.47,3.97,2190
3.64009E+14,,1,1401/07/07,39.37,6.36,3.2,35
3.64009E+14,,1,1401/08/08,40.53,3.78,3.3,466
3.64009E+14,,1,1401/09/08,32.51,5.88,3.23,85
3.64009E+14,,1,1401/10/07,34.95,5.09,3.36,65
3.64009E+14,,1,1401/11/09,41.24,6.32,3.04,60
3.64009E+14,,1,1401/12/10,39.97,6.04,2.77,82
3.64009E+14,,1,1402/01/09,36.76,3.85,2.76,3299
3.64009E+14,,1,1402/02/12,38.84,6.9,2.44,12
3.64009E+14,,1,1402/03/12,35.44,4.54,3.07,3848
3.64009E+14,,1,1402/04/11,38.14,5.83,2.65,17
3.64009E+14,,2,1402/07/11,47.53,5,2.9,161
3.64009E+14,,2,1402/08/13,52.24,0,0,0
3.64009E+14,,2,1402/09/11,47.09,3.5,2.77,251
3.64009E+14,,2,1402/11/15,42.36,2.76,3.35,0
3.64009E+14,,2,1402/12/16,32.68,4.99,3.5,19
3.64009E+14,,2,1403/02/07,42.03,3.81,3.36,72
3.64009E+14,,2,1403/03/11,48.63,0,0,0
3.64009E+14,,2,1403/04/11,46.48,5,3.4,0
3.64009E+14,,2,1403/05/15,44.19,5,3.49,11
3.64009E+14,,2,1403/07/22,33.8,5,3.29,528
3.64009E+14,,2,1403/08/24,28.48,5,4.62,136
3.64009E+14,,1,1401/09/08,31,5.23,2.86,478
3.64009E+14,,1,1401/10/07,38.04,4.08,2.86,68
3.64009E+14,,1,1401/11/09,41.33,3.62,3.04,78
3.64009E+14,,1,1401/12/10,38.49,5.79,2.37,58
3.64009E+14,,1,1402/01/09,38.69,3.62,3.33,17
3.64009E+14,,1,1402/02/12,37.32,4.24,2.47,11
3.64009E+14,,1,1402/03/12,46.12,3.88,2.48,11
3.64009E+14,,1,1402/04/11,40.1,3.53,2.53,12
3.64009E+14,,1,1402/05/13,35.01,4.82,2.66,11
3.64009E+14,,1,1402/06/15,40,3.58,3.13,16
3.64009E+14,,1,1402/07/11,36.61,5,3.09,12
3.64009E+14,,1,1402/08/13,35.16,0,0,0
3.64009E+14,,1,1402/09/11,35.53,5,3.29,32
3.64009E+14,,1,1402/10/11,29.41,3.98,3.53,11
3.64009E+14,,1,1402/11/15,30.89,4.55,3.38,0
3.64009E+14,,1,1402/12/16,31.66,4.87,3,26
3.64009E+14,,1,1403/02/07,29.85,4.34,3.41,27
3.64009E+14,,2,1403/05/15,38.98,3.72,2.74,12
3.64009E+14,,2,1403/06/18,58.56,4.19,3.57,15
3.64009E+14,,2,1403/07/22,56.39,5,3.58,20
3.64009E+14,,2,1403/08/24,65.73,5,3.33,188
3.64009E+14,,0,1402/09/11,24,0,0,0
3.64009E+14,,1,1401/10/07,21.84,3.33,3.58,67
3.64009E+14,,1,1401/11/09,31.63,4.32,3.42,919
3.64009E+14,,1,1401/12/10,30.39,4.19,2.46,23
3.64009E+14,,1,1402/01/09,25.63,4.61,3.36,2551
3.64009E+14,,1,1402/02/12,29.23,6.9,2.38,11
3.64009E+14,,1,1402/03/12,31.43,3.04,2.56,10
3.64009E+14,,1,1402/04/11,27.08,3.33,2.65,82
3.64009E+14,,1,1402/05/13,30.79,4.91,2.49,12
3.64009E+14,,1,1402/06/15,25.78,5,3.42,149
3.64009E+14,,2,1402/10/11,40.54,5,3,11
3.64009E+14,,2,1402/11/15,36.86,3.3,2.93,0
3.64009E+14,,2,1402/12/16,31.29,4.63,3.33,14
3.64009E+14,,2,1403/02/07,35.27,5,2.94,43
3.64009E+14,,2,1403/03/11,36.67,0,0,0
3.64009E+14,,2,1403/04/11,28.77,5,2.99,0
3.64009E+14,,2,1403/05/15,26.79,4.35,3.49,13
3.64009E+14,,2,1403/06/18,23.2,4.14,3.53,19
3.64009E+14,,2,1403/07/22,23.79,4.1,3.01,17
3.64009E+14,,2,1403/08/24,29.05,5,4.04,58
3.64009E+14,,1,1401/09/08,29.49,6.99,3.56,84
3.64009E+14,,1,1401/10/07,43.86,3.21,3.24,67
3.64009E+14,,1,1401/11/09,43.91,3.3,2.8,93
3.64009E+14,,1,1401/12/10,44.72,4.37,2.36,26
3.64009E+14,,1,1402/01/09,40.83,5.62,3.25,1521
3.64009E+14,,1,1402/02/12,47.52,4.42,2.49,12
3.64009E+14,,1,1402/03/12,47.66,4.1,2.59,949
3.64009E+14,,1,1402/04/11,49.49,4.95,2.35,34
3.64009E+14,,1,1402/05/13,47.73,3.51,2.38,13
3.64009E+14,,1,1402/06/15,43.7,4.06,2.74,3151
3.64009E+14,,2,1402/09/11,45.26,4.25,3.01,49
3.64009E+14,,2,1402/10/11,68.46001,4.44,3.12,12
3.64009E+14,,2,1402/11/15,51.12,3.05,2.81,0
3.64009E+14,,2,1402/12/16,48.42,4.58,3.46,94
3.64009E+14,,2,1403/02/07,51.03,3.32,3.04,52
3.64009E+14,,2,1403/03/11,55.07,0,0,0
3.64009E+14,,2,1403/04/11,57.33,3.56,3.15,0
3.64009E+14,,2,1403/05/15,46.15,3.79,3.11,10
3.64009E+14,,2,1403/06/18,31.49,3.28,3.33,13
3.64009E+14,,1,1401/12/10,41.83,3.73,2.67,981
3.64009E+14,,1,1402/01/09,42.36,4.82,3.75,2611
3.64009E+14,,1,1402/02/12,36.94,2.32,2.25,12
3.64009E+14,,1,1402/03/12,43.22,4.88,2.37,1021
3.64009E+14,,1,1402/04/11,41.97,1.92,2.25,25
3.64009E+14,,1,1402/05/13,41.75,2.35,2.27,12
3.64009E+14,,1,1402/06/15,44.7,3.08,2.81,15
3.64009E+14,,1,1402/07/11,36.3,3.78,3.08,13
3.64009E+14,,1,1402/08/13,36.86,0,0,0
3.64009E+14,,1,1401/12/10,33.67,4.86,2.45,27
3.64009E+14,,1,1402/01/09,36.35,4.08,2.95,2215
3.64009E+14,,1,1402/02/12,41.01,4.1,2.55,11
3.64009E+14,,1,1402/03/12,42.18,4.71,2.89,3246
3.64009E+14,,1,1402/04/11,38.51,3.23,2.86,15
3.64009E+14,,1,1402/05/13,41.48,3.91,2.35,12
3.64009E+14,,1,1402/06/15,39.12,3.1,2.98,19
3.64009E+14,,1,1402/07/11,38.24,3.94,3.02,14
3.64009E+14,,1,1402/08/13,41.56,0,0,0
3.64009E+14,,1,1402/09/11,36.53,5,2.73,217
3.64009E+14,,1,1402/10/11,42.22,3.53,3.39,11
3.64009E+14,,1,1402/11/15,36.92,2,3.04,0
3.64009E+14,,1,1402/12/16,29.5,4.22,2.95,136
3.64009E+14,,1,1403/02/07,34.02,4.11,3.52,44
3.64009E+14,,1,1403/03/11,29.39,0,0,0
3.64009E+14,,1,1403/04/11,32.97,4.16,3.48,0
3.64009E+14,,1,1403/05/15,30.2,4.29,3.75,12
3.64009E+14,,1,1403/06/18,31.4,3.87,3.58,14
3.64009E+14,,1,1403/07/22,11.94,5,4.12,5778
3.64009E+14,,1,1402/01/09,30.74,3.36,3.12,15
3.64009E+14,,1,1402/02/12,40.26,4.37,2.17,11
